title,detail_url,org,price,delivery,scenarios,tags,cert_img
企业失信被执行人失信详情查验,https://dex.hubei-data.com/product/detail/13,贵州数据宝网络科技有限公司,￥1.2,API接口,数字政务，金融科技，保险科技，智慧城市，智能制造,"['合规认证', '可交易']",
企业行政处罚信息查验,https://dex.hubei-data.com/product/detail/12,贵州数据宝网络科技有限公司,￥1,API接口,数字政务，金融科技，保险科技，智能制造,"['合规认证', '可交易']",
企业红黑名单核验,https://dex.hubei-data.com/product/detail/11,贵州数据宝网络科技有限公司,￥6.7,API接口,民生服务，智慧文旅，保险科技，金融科技，数字政务,"['合规认证', '可交易']",
企业二要素验证,https://dex.hubei-data.com/product/detail/10,贵州数据宝网络科技有限公司,￥0.4,API接口,数字政务，金融科技，保险科技，智慧文旅,"['合规认证', '可交易']",
企业三要素验证（详版）,https://dex.hubei-data.com/product/detail/9,贵州数据宝网络科技有限公司,￥0.42,API接口,智慧文旅，数字政务，智慧城市，消费互联网,"['合规认证', '可交易']",
全网手机在网时长验证,https://dex.hubei-data.com/product/detail/8,贵州数据宝网络科技有限公司,￥0.58,API接口,智慧交通，金融科技，智慧城市，数字政务，智慧物流，智慧文旅,"['合规认证', '可交易']",
全网手机状态验证,https://dex.hubei-data.com/product/detail/7,贵州数据宝网络科技有限公司,￥0.47,API接口,智慧交通，数字政务，金融科技，智慧医疗，智慧城市，智慧文旅,"['合规认证', '可交易']",
全网手机三要素验证（详版MD5）,https://dex.hubei-data.com/product/detail/6,贵州数据宝网络科技有限公司,￥1.2,API接口,智慧城市，数字政务，消费互联网，智慧物流，智慧文旅，金融科技,"['合规认证', '可交易']",
全网手机消费区间验证（MD5）,https://dex.hubei-data.com/product/detail/5,贵州数据宝网络科技有限公司,￥0.72,API接口,金融科技，民生服务，消费互联网,"['合规认证', '可交易']",
全网手机号归属地核验（MD5）,https://dex.hubei-data.com/product/detail/4,贵州数据宝网络科技有限公司,￥0.06,API接口,金融科技，智慧医疗，智慧城市，保险科技，航空航天，科学实验，身份验证,"['合规认证', '可交易']",
认证宝(实名认证),https://dex.hubei-data.com/product/detail/3,贵州数据宝网络科技有限公司,￥0.48,API接口,金融科技，智慧医疗，智慧城市，航空航天，科学实验，身份验证,"['合规认证', '可交易']",
人像比对,https://dex.hubei-data.com/product/detail/2,贵州数据宝网络科技有限公司,￥0.6,API接口,金融科技，智慧医疗，智慧城市，保险科技，身份验证,"['合规认证', '可交易']",
CCRT政信类债权数据确权登记数据资源,https://dex.hubei-data.com/product/detail/857,国电投（湖北）有限公司,￥1000,线下交付,金融科技，消费互联网，智慧城市，数字政务，民生服务,"['互联互通', '仅展示']",
企业业绩图谱查询,https://dex.hubei-data.com/product/detail/847,北京明树数据科技有限公司,面议,下载地址,智慧交通，金融科技，智慧城市,"['互联互通', '仅展示']",
专项债项目数据查询,https://dex.hubei-data.com/product/detail/846,北京明树数据科技有限公司,面议,下载地址,智慧交通，金融科技，智慧城市,"['互联互通', '仅展示']",
基建投融资政策数据查询,https://dex.hubei-data.com/product/detail/845,北京明树数据科技有限公司,面议,下载地址,智慧交通，金融科技，智慧城市,"['互联互通', '仅展示']",
环保专题项目数据查询,https://dex.hubei-data.com/product/detail/844,北京明树数据科技有限公司,面议,下载地址,智慧交通，金融科技，智慧城市,"['互联互通', '仅展示']",
区域经济财政债务数据查询,https://dex.hubei-data.com/product/detail/843,北京明树数据科技有限公司,面议,下载地址,智慧交通，金融科技，智慧城市,"['互联互通', '仅展示']",
基建项目中标速递查询,https://dex.hubei-data.com/product/detail/842,北京明树数据科技有限公司,面议,下载地址,智慧城市，智慧交通，金融科技,"['互联互通', '仅展示']",
数字活体检测,https://dex.hubei-data.com/product/detail/762,贵州数据宝网络科技有限公司,面议,API接口,人工智能，身份验证,"['互联互通', '仅展示']",
港澳台居民居住证OCR识别,https://dex.hubei-data.com/product/detail/761,贵州数据宝网络科技有限公司,面议,API接口,人工智能，身份验证,"['互联互通', '仅展示']",
港澳台通行证OCR识别,https://dex.hubei-data.com/product/detail/760,贵州数据宝网络科技有限公司,面议,API接口,人工智能，身份验证,"['互联互通', '仅展示']",
东信云科技营赛洞见营销大模型,https://dex.hubei-data.com/product/detail/758,深圳市东信云科技有限公司,面议,下载地址,消费互联网,"['互联互通', '仅展示']",
数据清洗融合平台,https://dex.hubei-data.com/product/detail/729,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，气象气候，金融科技，智慧医疗，智慧城市，保险科技，航空航天，科学实验，数字政务，智慧文旅，智慧物流，智能制造，消费互联网，人工智能，民生服务,"['互联互通', '仅展示']",
数据直报系统,https://dex.hubei-data.com/product/detail/728,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，气象气候，金融科技，智慧医疗，智慧城市，保险科技，航空航天，科学实验，数字政务，智慧文旅，智慧物流，智能制造，消费互联网，民生服务,"['互联互通', '仅展示']",
长安链管理服务平台,https://dex.hubei-data.com/product/detail/727,深圳市华傲数据技术有限公司,面议,下载地址,金融科技，智慧交通，气象气候，智慧医疗，智慧城市，保险科技，航空航天，科学实验，数字政务，智慧文旅，智慧物流，智能制造，消费互联网，身份验证，民生服务，人工智能,"['互联互通', '仅展示']",
数据共享交换平台,https://dex.hubei-data.com/product/detail/726,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，气象气候，民生服务，金融科技，人工智能，智慧医疗，消费互联网，智能制造，智慧城市，保险科技，智慧物流，航空航天，智慧文旅，科学实验，数字政务,"['互联互通', '仅展示']",
华傲政企标准体系知识库管理数据产品,https://dex.hubei-data.com/product/detail/725,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，民生服务，气象气候，金融科技，人工智能，智慧医疗，消费互联网，智慧城市，智能制造，保险科技，智慧物流，航空航天，智慧文旅，科学实验，数字政务,"['互联互通', '仅展示']",
华傲政企规范建模数据产品,https://dex.hubei-data.com/product/detail/724,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，气象气候，民生服务，金融科技，人工智能，智慧医疗，消费互联网，智慧城市，智能制造，保险科技，智慧物流，航空航天，智慧文旅，科学实验，数字政务,"['互联互通', '仅展示']",
华傲政务人口基础库参考数据集数据产品,https://dex.hubei-data.com/product/detail/723,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，气象气候，民生服务，金融科技，智慧医疗，智慧城市，智慧物流，保险科技，航空航天，智慧文旅，数字政务,"['互联互通', '仅展示']",
华傲政务法人基础库参考数据集数据产品,https://dex.hubei-data.com/product/detail/722,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，气象气候，民生服务，金融科技，智慧医疗，智慧城市，智能制造，保险科技，智慧物流，航空航天，智慧文旅，数字政务,"['互联互通', '仅展示']",
华傲政务惠企政策直达数据产品,https://dex.hubei-data.com/product/detail/721,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，人工智能，民生服务，智慧医疗，智慧城市，智慧物流，智慧文旅，数字政务,"['互联互通', '仅展示']",
华傲政务热线预警 AI 大语言模型数据产品,https://dex.hubei-data.com/product/detail/715,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，气象气候，智慧医疗，智慧城市，数字政务，民生服务，智慧物流，智慧文旅，人工智能,"['互联互通', '仅展示']",
华傲证券股票债券价值研究技术因子数据产品,https://dex.hubei-data.com/product/detail/714,深圳市华傲数据技术有限公司,面议,下载地址,金融科技，人工智能，消费互联网，保险科技,"['互联互通', '仅展示']",
热线类数据预警分析系统,https://dex.hubei-data.com/product/detail/709,深圳市华傲数据技术有限公司,面议,下载地址,智慧交通，气象气候，智慧医疗，智慧城市，数字政务，民生服务，人工智能，智慧物流，智慧文旅,"['互联互通', '仅展示']",
全网手机三要素验证（携号转网）,https://dex.hubei-data.com/product/detail/684,贵州数据宝网络科技有限公司,面议,API接口,消费互联网，身份验证,"['互联互通', '仅展示']",
车辆品牌型号查验,https://dex.hubei-data.com/product/detail/683,贵州数据宝网络科技有限公司,面议,API接口,智慧交通，消费互联网,"['互联互通', '仅展示']",
全国车辆上险查验（车牌号）,https://dex.hubei-data.com/product/detail/682,贵州数据宝网络科技有限公司,面议,API接口,保险科技，智慧交通,"['互联互通', '仅展示']",
银行卡二要素验证（卡号+姓名）,https://dex.hubei-data.com/product/detail/679,贵州数据宝网络科技有限公司,面议,API接口,金融科技,"['互联互通', '仅展示']",
银行卡三要素验证（详版）,https://dex.hubei-data.com/product/detail/677,贵州数据宝网络科技有限公司,面议,API接口,金融科技,"['互联互通', '仅展示']",
银行卡三要素验证,https://dex.hubei-data.com/product/detail/676,贵州数据宝网络科技有限公司,面议,API接口,金融科技,"['互联互通', '仅展示']",
银行卡四要素验证（详版）,https://dex.hubei-data.com/product/detail/674,贵州数据宝网络科技有限公司,面议,API接口,金融科技,"['互联互通', '仅展示']",
银行卡四要素验证,https://dex.hubei-data.com/product/detail/673,贵州数据宝网络科技有限公司,面议,API接口,金融科技,"['互联互通', '仅展示']",
货车车险风控评分模型,https://dex.hubei-data.com/product/detail/667,贵州数据宝网络科技有限公司,面议,API接口,智慧交通,"['互联互通', '仅展示']",
全国商用车合格证核验,https://dex.hubei-data.com/product/detail/661,贵州数据宝网络科技有限公司,面议,API接口,智慧交通,"['互联互通', '仅展示']",
针对投标保函信息数据的模型,https://dex.hubei-data.com/product/detail/510,数研院（福建）信息产业发展有限公司,面议,下载地址,金融科技，民生服务,"['互联互通', '仅展示']",
针对信贷贷前信息核验（反欺诈验证）,https://dex.hubei-data.com/product/detail/509,数研院（福建）信息产业发展有限公司,面议,下载地址,金融科技，民生服务,"['互联互通', '仅展示']",
针对公积金信息数据的模型,https://dex.hubei-data.com/product/detail/508,数研院（福建）信息产业发展有限公司,面议,下载地址,金融科技，民生服务,"['互联互通', '仅展示']",
社保信息数据的模型,https://dex.hubei-data.com/product/detail/507,数研院（福建）信息产业发展有限公司,面议,下载地址,金融科技，民生服务,"['互联互通', '仅展示']",
车辆运力评估,https://dex.hubei-data.com/product/detail/503,贵州数据宝网络科技有限公司,面议,API接口,智慧交通，金融科技,"['互联互通', '仅展示']",
全国车辆配置查验,https://dex.hubei-data.com/product/detail/502,贵州数据宝网络科技有限公司,面议,API接口,智慧交通,"['互联互通', '仅展示']",
企业二要素验证,https://dex.hubei-data.com/product/detail/501,贵州数据宝网络科技有限公司,面议,API接口,金融科技，民生服务,"['互联互通', '仅展示']",
车辆通行费用评估,https://dex.hubei-data.com/product/detail/500,贵州数据宝网络科技有限公司,面议,API接口,智慧交通,"['互联互通', '仅展示']",
企业失信被执行人查验,https://dex.hubei-data.com/product/detail/499,贵州数据宝网络科技有限公司,面议,API接口,身份验证，金融科技,"['互联互通', '仅展示']",
全网手机二要素验证（证件号+手机号）,https://dex.hubei-data.com/product/detail/498,贵州数据宝网络科技有限公司,面议,API接口,身份验证，消费互联网,"['互联互通', '仅展示']",
全网手机二要素验证（姓名+手机号）,https://dex.hubei-data.com/product/detail/497,贵州数据宝网络科技有限公司,面议,API接口,消费互联网，身份验证,"['互联互通', '仅展示']",
不动产信息数据的模型,https://dex.hubei-data.com/product/detail/495,数研院（福建）信息产业发展有限公司,面议,下载地址,金融科技，民生服务,"['互联互通', '仅展示']",
基于多模态大模型的智慧城市训练数据集,https://dex.hubei-data.com/product/detail/755,武汉中科通达高新技术股份有限公司,面议,下载地址,智慧交通，人工智能，智慧城市,"['数据知识产权', '仅展示']",
项目运维管理数据集,https://dex.hubei-data.com/product/detail/539,武汉中科通达高新技术股份有限公司,面议,下载地址,金融科技，智慧城市，人工智能,"['数据知识产权', '仅展示']",
企业项目管理全生命周期数据集,https://dex.hubei-data.com/product/detail/538,武汉中科通达高新技术股份有限公司,面议,下载地址,金融科技，数字政务，人工智能,"['数据知识产权', '仅展示']",
宜昌市成品油综合监管云平台,https://dex.hubei-data.com/product/detail/513,宜昌城市大脑运营管理有限公司,面议,下载地址,民生服务，数字政务，智慧城市,"['数据知识产权', '仅展示']",
企业票税数据,https://dex.hubei-data.com/product/detail/1856,数族科技（南京）股份有限公司,面议,API接口,金融科技，数字政务，消费互联网，智能制造，电子商务,['仅展示'],
大水井古建筑群及周边实景三维数据集,https://dex.hubei-data.com/product/detail/1855,利川市大数据服务中心,面议,下载地址,自然资源，智慧文旅,['仅展示'],
工程供应商智评360,https://dex.hubei-data.com/product/detail/1853,湖北联投咨询管理有限公司,面议,下载地址,其他,['仅展示'],
光伏电站智慧运维高质量数据集,https://dex.hubei-data.com/product/detail/1852,武汉顶好能源科技有限公司,面议,下载地址,绿色低碳,['仅展示'],
全球核心国家新闻数据全景库数据集,https://dex.hubei-data.com/product/detail/1851,中科凡语（武汉）科技有限公司,面议,下载地址,科学实验，智慧城市,['仅展示'],
水环境监测数据集,https://dex.hubei-data.com/product/detail/1850,武汉市生态环境局,面议,下载地址,绿色低碳，智慧城市,['仅展示'],
两点十分动漫数据集,https://dex.hubei-data.com/product/detail/1849,武汉两点十分文化传播有限公司,面议,下载地址,智慧文旅,['仅展示'],
智慧工地·工程安全风险预警数据集,https://dex.hubei-data.com/product/detail/1848,湖北省工业建筑集团有限公司,面议,下载地址,应急管理，住房建设,['仅展示'],
数鉴·科创引擎数据集,https://dex.hubei-data.com/product/detail/1847,武汉索元数据信息有限公司,面议,下载地址,科学实验，具身智能,['仅展示'],
CIM道路全息底座与“智路”交通运输多模态AI数据集,https://dex.hubei-data.com/product/detail/1846,武汉光谷数字新基建发展有限公司,面议,下载地址,智慧交通，应急管理，智慧城市，智能驾驶,['仅展示'],
结直肠与肛周疾病多病种全病程多模态精细标注数据集,https://dex.hubei-data.com/product/detail/1845,武汉市第八医院（武汉市肛肠医院）,面议,下载地址,智慧医疗，教育教学，具身智能,['仅展示'],
面向智能驾驶领域的车载红外高质量数据集,https://dex.hubei-data.com/product/detail/1844,武汉轩辕智驾科技有限公司,面议,下载地址,智能驾驶,['仅展示'],
交通出行溯源算法模型,https://dex.hubei-data.com/product/detail/1842,武汉市规划研究院（武汉市交通发展战略研究院）,面议,线下交付,智慧交通，智慧城市,['仅展示'],
交通承载力分析算法模型,https://dex.hubei-data.com/product/detail/1841,武汉市规划研究院（武汉市交通发展战略研究院）,面议,线下交付,智慧交通，智慧城市,['仅展示'],
公路运行特征分析算法模型,https://dex.hubei-data.com/product/detail/1840,武汉市规划研究院（武汉市交通发展战略研究院）,面议,线下交付,智慧交通，智慧城市,['仅展示'],
公服设施服务评估模型,https://dex.hubei-data.com/product/detail/1839,武汉市规划研究院（武汉市交通发展战略研究院）,面议,线下交付,智慧城市,['仅展示'],
交通影响评估算法模型,https://dex.hubei-data.com/product/detail/1838,武汉市规划研究院（武汉市交通发展战略研究院）,面议,线下交付,智慧交通，智慧城市,['仅展示'],
城市交通体检模型,https://dex.hubei-data.com/product/detail/1837,武汉市规划研究院（武汉市交通发展战略研究院）,面议,线下交付,智慧交通，智慧城市,['仅展示'],
圆口铜鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1832,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
长丝裂腹鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1831,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
四川裂腹鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1830,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
翘嘴鲌鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1829,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
短须裂腹鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1828,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
白条鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1827,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
长薄鳅鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1822,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
岩原鲤鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1821,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
裸体异鳔鳅鮀鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1818,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
白甲鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1816,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
湖北省气象观测月统计值,https://dex.hubei-data.com/product/detail/1815,湖北省气象信息与技术保障中心（湖北省气象档案馆、新一代天气雷达技术支持武汉分中心）,面议,API接口,气象气候,['仅展示'],
湖北省地面气象站年统计信息,https://dex.hubei-data.com/product/detail/1814,湖北省气象信息与技术保障中心（湖北省气象档案馆、新一代天气雷达技术支持武汉分中心）,面议,API接口,气象气候,['仅展示'],
湖北气象格点实况产品,https://dex.hubei-data.com/product/detail/1813,湖北省气象信息与技术保障中心（湖北省气象档案馆、新一代天气雷达技术支持武汉分中心）,面议,API接口,气象气候,['仅展示'],
湖北省智能网格预报产品,https://dex.hubei-data.com/product/detail/1812,湖北省气象信息与技术保障中心（湖北省气象档案馆、新一代天气雷达技术支持武汉分中心）,面议,API接口,气象气候,['仅展示'],
湖北省暴雨灾害资源库,https://dex.hubei-data.com/product/detail/1810,湖北省气象信息与技术保障中心（湖北省气象档案馆、新一代天气雷达技术支持武汉分中心）,面议,API接口,气象气候,['仅展示'],
长江流域雷达拼图产品,https://dex.hubei-data.com/product/detail/1803,湖北省气象信息与技术保障中心（湖北省气象档案馆、新一代天气雷达技术支持武汉分中心）,面议,API接口,气象气候,['仅展示'],
细鳞裂腹鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1794,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
齐口裂腹鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1793,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
金沙鲈鲤鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1792,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
长鳍吻鮈鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1791,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
前臀鮡鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1790,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
中华刀鲇鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1789,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
中国结鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1788,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
乌鳢鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1787,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
青鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1786,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
鲢鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1782,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
清博研究院智库报告,https://dex.hubei-data.com/product/detail/1775,北京清博智能科技有限公司,面议,下载地址,数字政务，教育教学，智慧交通，气象气候，金融科技，智慧医疗，智慧城市，保险科技，航空航天，科学实验，身份验证，民生服务，人力资源，电子商务，农业农村，智慧能源，智慧文旅，智慧物流，智能制造，消费互联网，人工智能，应急管理，绿色低碳，公共安全，其他，低空经济，具身智能，智能驾驶，智慧海洋，生物制造，住房建设，自然资源,['仅展示'],
鲤鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1754,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
巨魾鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1753,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
鲫鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1752,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
黄颡鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1751,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
草鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/1750,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能,['仅展示'],
教育数据服务,https://dex.hubei-data.com/product/detail/944,数毅科技（武汉）有限公司,面议,下载地址,教育教学,['仅展示'],
高速公路智慧运维预警服务,https://dex.hubei-data.com/product/detail/941,数毅科技（武汉）有限公司,面议,下载地址,智慧交通,['仅展示'],
澜沧裂腹鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/931,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能,['仅展示'],
灰裂腹鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/930,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能,['仅展示'],
后背鲈鲤鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/929,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能,['仅展示'],
光唇裂腹鱼鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/928,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能,['仅展示'],
叉尾鲇鱼种特征分析识别数据集,https://dex.hubei-data.com/product/detail/927,武汉中科瑞通信息技术有限公司,面议,下载地址,人工智能，农业农村,['仅展示'],
劳务人员技能与信用数据,https://dex.hubei-data.com/product/detail/926,新疆双河水利水电工程建设有限责任公司,面议,下载地址,智慧城市,['仅展示'],
双河工建集采平台-水泥稳定土材料价格,https://dex.hubei-data.com/product/detail/925,新疆双河工程建设有限责任公司,面议,下载地址,智慧城市,['仅展示'],
双河工建集采平台-沥青材料价格,https://dex.hubei-data.com/product/detail/924,新疆双河工程建设有限责任公司,面议,下载地址,智慧城市,['仅展示'],
双河工建集采平台-阀门材料市场价格,https://dex.hubei-data.com/product/detail/923,新疆双河工程建设有限责任公司,面议,下载地址,智慧城市,['仅展示'],
